domain_id,domain_title,domain_type,area_id,area_title,element_id,element_title,kind,level_ceiling,attainable_levels,status
CM-03,Measurement Uncertainty,core,CM-03-A08,Uncertainty Budgets in Practice,CM-03-081,Building a budget: mass measurement,skill,4,1 2 3 4,draft
CM-03,Measurement Uncertainty,core,CM-03-A08,Uncertainty Budgets in Practice,CM-03-082,Identifying dominant terms and simplifying defensibly,judgment,4,1 2 3 4,draft
CM-03,Measurement Uncertainty,core,CM-03-A08,Uncertainty Budgets in Practice,CM-03-083,Best measurement capability and derivation of a CMC,judgment,5,1 2 3 4 5,draft
CM-03,Measurement Uncertainty,core,CM-03-A08,Uncertainty Budgets in Practice,CM-03-084,Uncertainty across a scope of accreditation,judgment,5,1 2 3 4 5,draft
CM-03,Measurement Uncertainty,core,CM-03-A08,Uncertainty Budgets in Practice,CM-03-085,Uncertainty for a range rather than a single point,skill,4,1 2 3 4,draft
CM-03,Measurement Uncertainty,core,CM-03-A08,Uncertainty Budgets in Practice,CM-03-086,Reviewing another person's uncertainty budget,judgment,5,1 2 3 4 5,draft
CM-03,Measurement Uncertainty,core,CM-03-A08,Uncertainty Budgets in Practice,CM-03-087,Common budget defects and how assessors find them,judgment,5,1 2 3 4 5,draft
CM-03,Measurement Uncertainty,core,CM-03-A08,Uncertainty Budgets in Practice,CM-03-088,Maintaining budgets as equipment and methods change,skill,4,1 2 3 4,draft
CM-03,Measurement Uncertainty,core,CM-03-A09,Reporting and Communicating Uncertainty,CM-03-089,Reporting requirements for uncertainty in ISO/IEC 17025,knowledge,4,1 2 3 4,draft
CM-03,Measurement Uncertainty,core,CM-03-A09,Reporting and Communicating Uncertainty,CM-03-090,Uncertainty statements on calibration certificates,skill,4,1 2 3 4,draft
CM-03,Measurement Uncertainty,core,CM-03-A09,Reporting and Communicating Uncertainty,CM-03-091,ILAC P14 requirements for reported uncertainty,knowledge,4,1 2 3 4,draft
CM-03,Measurement Uncertainty,core,CM-03-A09,Reporting and Communicating Uncertainty,CM-03-092,Uncertainty in test reports contrasted with calibration certificates,skill,4,1 2 3 4,draft
CM-03,Measurement Uncertainty,core,CM-03-A09,Reporting and Communicating Uncertainty,CM-03-093,Reporting uncertainty alongside a conformity statement,judgment,4,1 2 3 4,draft
CM-03,Measurement Uncertainty,core,CM-03-A09,Reporting and Communicating Uncertainty,CM-03-094,Explaining uncertainty to a non-specialist audience,judgment,5,1 2 3 4 5,draft
CM-03,Measurement Uncertainty,core,CM-03-A09,Reporting and Communicating Uncertainty,CM-03-095,Uncertainty in published and peer-reviewed measurement results,skill,4,1 2 3 4,draft
CM-03,Measurement Uncertainty,core,CM-03-A10,Advanced and Contested Topics,CM-03-096,Bayesian interpretation of measurement uncertainty,judgment,5,1 2 3 4 5,draft
CM-03,Measurement Uncertainty,core,CM-03-A10,Advanced and Contested Topics,CM-03-097,Prior information and its legitimate role,judgment,5,1 2 3 4 5,draft
CM-03,Measurement Uncertainty,core,CM-03-A10,Advanced and Contested Topics,CM-03-098,Frequentist and Bayesian coverage claims contrasted,judgment,5,1 2 3 4 5,draft
CM-03,Measurement Uncertainty,core,CM-03-A10,Advanced and Contested Topics,CM-03-099,Uncertainty for bounded quantities and results near zero,judgment,5,1 2 3 4 5,draft
CM-03,Measurement Uncertainty,core,CM-03-A10,Advanced and Contested Topics,CM-03-100,Uncertainty in counting measurements and Poisson processes,skill,5,1 2 3 4 5,draft
CM-03,Measurement Uncertainty,core,CM-03-A10,Advanced and Contested Topics,CM-03-101,Least-squares estimation and curve-fit uncertainty,skill,5,1 2 3 4 5,draft
CM-03,Measurement Uncertainty,core,CM-03-A10,Advanced and Contested Topics,CM-03-102,Uncertainty in interpolation and calibration curves,skill,5,1 2 3 4 5,draft
CM-03,Measurement Uncertainty,core,CM-03-A10,Advanced and Contested Topics,CM-03-103,Uncertainty of a result derived from a machine-learning model,judgment,5,1 2 3 4 5,draft
CM-03,Measurement Uncertainty,core,CM-03-A10,Advanced and Contested Topics,CM-03-104,The GUM revision effort and the state of the debate,judgment,4,1 2 3 4,draft
CM-04,"Traceability, Reference Standards and the CIPM MRA",core,CM-04-A01,Metrological Traceability Concepts,CM-04-001,The VIM definition of metrological traceability and each of its conditions,knowledge,4,1 2 3 4,draft
CM-04,"Traceability, Reference Standards and the CIPM MRA",core,CM-04-A01,Metrological Traceability Concepts,CM-04-002,Why a calibration sticker is not evidence of traceability,knowledge,4,1 2 3 4,draft
CM-04,"Traceability, Reference Standards and the CIPM MRA",core,CM-04-A01,Metrological Traceability Concepts,CM-04-003,The stated reference and what may serve as one,knowledge,4,1 2 3 4,draft
CM-04,"Traceability, Reference Standards and the CIPM MRA",core,CM-04-A01,Metrological Traceability Concepts,CM-04-004,Unbroken chain of calibrations,knowledge,4,1 2 3 4,draft
CM-04,"Traceability, Reference Standards and the CIPM MRA",core,CM-04-A01,Metrological Traceability Concepts,CM-04-005,Documented uncertainty at each link,knowledge,4,1 2 3 4,draft
CM-04,"Traceability, Reference Standards and the CIPM MRA",core,CM-04-A01,Metrological Traceability Concepts,CM-04-006,"Traceability to a unit, to a reference procedure, and to a reference material",judgment,5,1 2 3 4 5,draft
CM-04,"Traceability, Reference Standards and the CIPM MRA",core,CM-04-A01,Metrological Traceability Concepts,CM-04-007,Metrological traceability chain versus supply chain provenance,knowledge,4,1 2 3 4,draft
CM-04,"Traceability, Reference Standards and the CIPM MRA",core,CM-04-A01,Metrological Traceability Concepts,CM-04-008,Traceability for quantities with no SI realisation,judgment,5,1 2 3 4 5,draft
CM-04,"Traceability, Reference Standards and the CIPM MRA",core,CM-04-A02,Calibration Hierarchies and Dissemination,CM-04-009,"Primary, reference, transfer and working standards",knowledge,3,1 2 3,draft
CM-04,"Traceability, Reference Standards and the CIPM MRA",core,CM-04-A02,Calibration Hierarchies and Dissemination,CM-04-010,Structure of a calibration hierarchy,knowledge,4,1 2 3 4,draft
CM-04,"Traceability, Reference Standards and the CIPM MRA",core,CM-04-A02,Calibration Hierarchies and Dissemination,CM-04-011,Uncertainty accumulation down a hierarchy,knowledge,5,1 2 3 4 5,draft
CM-04,"Traceability, Reference Standards and the CIPM MRA",core,CM-04-A02,Calibration Hierarchies and Dissemination,CM-04-012,Choosing the right level of the hierarchy for a given need,judgment,4,1 2 3 4,draft
CM-04,"Traceability, Reference Standards and the CIPM MRA",core,CM-04-A02,Calibration Hierarchies and Dissemination,CM-04-013,Echelon and its consequences for cost and capability,knowledge,4,1 2 3 4,draft
CM-04,"Traceability, Reference Standards and the CIPM MRA",core,CM-04-A02,Calibration Hierarchies and Dissemination,CM-04-014,Transfer standards and their special handling,knowledge,4,1 2 3 4,draft
CM-04,"Traceability, Reference Standards and the CIPM MRA",core,CM-04-A02,Calibration Hierarchies and Dissemination,CM-04-015,Check standards and continuous verification of a hierarchy,knowledge,4,1 2 3 4,draft
CM-04,"Traceability, Reference Standards and the CIPM MRA",core,CM-04-A02,Calibration Hierarchies and Dissemination,CM-04-016,Designing an internal traceability architecture for an organization,judgment,5,1 2 3 4 5,draft
CM-04,"Traceability, Reference Standards and the CIPM MRA",core,CM-04-A03,"The CIPM MRA, KCDB and CMCs",CM-04-017,Purpose and structure of the CIPM MRA,knowledge,4,1 2 3 4,draft
CM-04,"Traceability, Reference Standards and the CIPM MRA",core,CM-04-A03,"The CIPM MRA, KCDB and CMCs",CM-04-018,Key comparisons and supplementary comparisons,knowledge,3,1 2 3,draft
CM-04,"Traceability, Reference Standards and the CIPM MRA",core,CM-04-A03,"The CIPM MRA, KCDB and CMCs",CM-04-019,Key comparison reference values and degrees of equivalence,knowledge,5,1 2 3 4 5,draft
CM-04,"Traceability, Reference Standards and the CIPM MRA",core,CM-04-A03,"The CIPM MRA, KCDB and CMCs",CM-04-020,The BIPM Key Comparison Database and how to search it,skill,3,1 2 3,draft
CM-04,"Traceability, Reference Standards and the CIPM MRA",core,CM-04-A03,"The CIPM MRA, KCDB and CMCs",CM-04-021,Calibration and Measurement Capabilities: what a CMC asserts,knowledge,5,1 2 3 4 5,draft
CM-04,"Traceability, Reference Standards and the CIPM MRA",core,CM-04-A03,"The CIPM MRA, KCDB and CMCs",CM-04-022,CMC review and approval process,knowledge,4,1 2 3 4,draft
CM-04,"Traceability, Reference Standards and the CIPM MRA",core,CM-04-A03,"The CIPM MRA, KCDB and CMCs",CM-04-023,Reading a CMC entry and judging whether it meets your need,judgment,4,1 2 3 4,draft
CM-04,"Traceability, Reference Standards and the CIPM MRA",core,CM-04-A03,"The CIPM MRA, KCDB and CMCs",CM-04-024,Mutual recognition and the acceptance of foreign certificates,knowledge,4,1 2 3 4,draft
CM-04,"Traceability, Reference Standards and the CIPM MRA",core,CM-04-A03,"The CIPM MRA, KCDB and CMCs",CM-04-025,Limits of the MRA and what it does not guarantee,knowledge,4,1 2 3 4,draft
CM-04,"Traceability, Reference Standards and the CIPM MRA",core,CM-04-A04,Reference Materials,CM-04-026,Reference materials and certified reference materials distinguished,knowledge,3,1 2 3,draft
CM-04,"Traceability, Reference Standards and the CIPM MRA",core,CM-04-A04,Reference Materials,CM-04-027,"Certified values, property values and their uncertainties",knowledge,4,1 2 3 4,draft
CM-04,"Traceability, Reference Standards and the CIPM MRA",core,CM-04-A04,Reference Materials,CM-04-028,Commutability and matrix effects,knowledge,5,1 2 3 4 5,draft
CM-04,"Traceability, Reference Standards and the CIPM MRA",core,CM-04-A04,Reference Materials,CM-04-029,Homogeneity and stability assessment,knowledge,5,1 2 3 4 5,draft
CM-04,"Traceability, Reference Standards and the CIPM MRA",core,CM-04-A04,Reference Materials,CM-04-030,Reading a reference material certificate,skill,4,1 2 3 4,draft
CM-04,"Traceability, Reference Standards and the CIPM MRA",core,CM-04-A04,Reference Materials,CM-04-031,Traceability through a certified reference material,knowledge,4,1 2 3 4,draft
CM-04,"Traceability, Reference Standards and the CIPM MRA",core,CM-04-A04,Reference Materials,CM-04-032,"Selecting, storing and using reference materials correctly",skill,4,1 2 3 4,draft
CM-04,"Traceability, Reference Standards and the CIPM MRA",core,CM-04-A05,Intrinsic Standards and Primary Realisations,CM-04-033,What makes a standard intrinsic,knowledge,4,1 2 3 4,draft
CM-04,"Traceability, Reference Standards and the CIPM MRA",core,CM-04-A05,Intrinsic Standards and Primary Realisations,CM-04-034,Josephson voltage standards,knowledge,5,1 2 3 4 5,draft
CM-04,"Traceability, Reference Standards and the CIPM MRA",core,CM-04-A05,Intrinsic Standards and Primary Realisations,CM-04-035,Quantum Hall resistance standards,knowledge,5,1 2 3 4 5,draft
CM-04,"Traceability, Reference Standards and the CIPM MRA",core,CM-04-A05,Intrinsic Standards and Primary Realisations,CM-04-036,Atomic frequency standards as intrinsic references,knowledge,4,1 2 3 4,draft
CM-04,"Traceability, Reference Standards and the CIPM MRA",core,CM-04-A05,Intrinsic Standards and Primary Realisations,CM-04-037,Fixed points and thermometric intrinsic standards,knowledge,4,1 2 3 4,draft
CM-04,"Traceability, Reference Standards and the CIPM MRA",core,CM-04-A05,Intrinsic Standards and Primary Realisations,CM-04-038,Stabilised lasers and optical frequency references,knowledge,4,1 2 3 4,draft
CM-04,"Traceability, Reference Standards and the CIPM MRA",core,CM-04-A05,Intrinsic Standards and Primary Realisations,CM-04-039,Traceability claims for an intrinsic standard and their evidence,judgment,4,1 2 3 4,draft
CM-04,"Traceability, Reference Standards and the CIPM MRA",core,CM-04-A05,Intrinsic Standards and Primary Realisations,CM-04-040,Quantum-based dissemination and the changing role of NMIs,knowledge,5,1 2 3 4 5,draft
CM-04,"Traceability, Reference Standards and the CIPM MRA",core,CM-04-A06,Traceability in Practice and Its Failure Modes,CM-04-041,Evaluating whether an external calibration supplier delivers traceability,judgment,5,1 2 3 4 5,draft
CM-04,"Traceability, Reference Standards and the CIPM MRA",core,CM-04-A06,Traceability in Practice and Its Failure Modes,CM-04-042,Accredited versus non-accredited calibration and what each provides,judgment,4,1 2 3 4,draft
CM-04,"Traceability, Reference Standards and the CIPM MRA",core,CM-04-A06,Traceability in Practice and Its Failure Modes,CM-04-043,Scope of accreditation: reading it and confirming it covers your work,skill,4,1 2 3 4,draft
CM-04,"Traceability, Reference Standards and the CIPM MRA",core,CM-04-A06,Traceability in Practice and Its Failure Modes,CM-04-044,"Broken chains: expired, out-of-scope and out-of-tolerance links",judgment,4,1 2 3 4,draft
CM-04,"Traceability, Reference Standards and the CIPM MRA",core,CM-04-A06,Traceability in Practice and Its Failure Modes,CM-04-045,Impact analysis when a link is found to have been invalid,judgment,5,1 2 3 4 5,draft
CM-04,"Traceability, Reference Standards and the CIPM MRA",core,CM-04-A06,Traceability in Practice and Its Failure Modes,CM-04-046,Traceability records and retention requirements,skill,4,1 2 3 4,draft
CM-04,"Traceability, Reference Standards and the CIPM MRA",core,CM-04-A06,Traceability in Practice and Its Failure Modes,CM-04-047,"Traceability for software, algorithms and derived quantities",judgment,5,1 2 3 4 5,draft
CM-04,"Traceability, Reference Standards and the CIPM MRA",core,CM-04-A06,Traceability in Practice and Its Failure Modes,CM-04-048,"Traceability in field, mobile and in-situ measurement",judgment,4,1 2 3 4,draft
CM-04,"Traceability, Reference Standards and the CIPM MRA",core,CM-04-A06,Traceability in Practice and Its Failure Modes,CM-04-049,Common traceability findings raised by assessors,knowledge,4,1 2 3 4,draft
CM-05,Statistics and Data Analysis for Metrology,core,CM-05-A01,Descriptive Statistics and Data Summaries,CM-05-001,Measures of location and their behaviour under contamination,skill,3,1 2 3,draft
CM-05,Statistics and Data Analysis for Metrology,core,CM-05-A01,Descriptive Statistics and Data Summaries,CM-05-002,Measures of dispersion,skill,3,1 2 3,draft
CM-05,Statistics and Data Analysis for Metrology,core,CM-05-A01,Descriptive Statistics and Data Summaries,CM-05-003,Sample versus population statistics,skill,4,1 2 3 4,draft
CM-05,Statistics and Data Analysis for Metrology,core,CM-05-A01,Descriptive Statistics and Data Summaries,CM-05-004,"Skewness, kurtosis and shape",skill,3,1 2 3,draft
CM-05,Statistics and Data Analysis for Metrology,core,CM-05-A01,Descriptive Statistics and Data Summaries,CM-05-005,"Quantiles, order statistics and empirical distributions",skill,3,1 2 3,draft
CM-05,Statistics and Data Analysis for Metrology,core,CM-05-A01,Descriptive Statistics and Data Summaries,CM-05-006,Summarising data without misleading the reader,judgment,4,1 2 3 4,draft
CM-05,Statistics and Data Analysis for Metrology,core,CM-05-A02,Probability and Distributions,CM-05-007,Probability axioms and interpretation,knowledge,3,1 2 3,draft
CM-05,Statistics and Data Analysis for Metrology,core,CM-05-A02,Probability and Distributions,CM-05-008,"Random variables, PDFs and CDFs",knowledge,3,1 2 3,draft
